GEOID,date,hour_range,risk_score,risk_level,risk_decile
06075025701,2025-10-25,03-06,0.9995156705834506,medium,7
06075025701,2025-10-25,06-09,1.681853734675974e-05,low,1
06075025701,2025-10-25,09-12,1.681853734675974e-05,low,1
06075025701,2025-10-25,12-15,0.3611362694478378,medium,5
06075025701,2025-10-25,15-18,0.6519400130013197,medium,6
06075025701,2025-10-25,18-21,0.27004069775268263,medium,5
06075025701,2025-10-25,21-24,0.19651713948685848,low,4
06075035202,2025-10-25,00-03,1.681853734675974e-05,low,1
06075035202,2025-10-25,03-06,0.06686017007659117,low,4
06075035202,2025-10-25,06-09,0.9993119806919725,medium,7
06075035202,2025-10-25,09-12,0.3868357434330681,medium,5
06075035202,2025-10-25,12-15,0.9996497906230211,medium,8
06075035202,2025-10-25,15-18,0.999766836499972,medium,8
06075035202,2025-10-25,18-21,0.42952333061104814,medium,5
06075035202,2025-10-25,21-24,0.9993842081288437,medium,7
06075033002,2025-10-25,00-03,1.681853734675974e-05,low,1
06075033002,2025-10-25,03-06,1.681853734675974e-05,low,1
06075033002,2025-10-25,06-09,0.1422912256388534,low,4
06075033002,2025-10-25,09-12,0.41901901888222426,medium,5
06075033002,2025-10-25,12-15,0.3554210722670826,medium,5
06075033002,2025-10-25,15-18,0.9994614047562882,medium,7
06075033002,2025-10-25,18-21,1.681853734675974e-05,low,1
06075033002,2025-10-25,21-24,1.681853734675974e-05,low,1
06075047801,2025-10-25,00-03,0.3912032110095948,medium,5
06075047801,2025-10-25,03-06,1.681853734675974e-05,low,1
06075047801,2025-10-25,06-09,1.681853734675974e-05,low,1
06075047801,2025-10-25,09-12,1.681853734675974e-05,low,1
06075047801,2025-10-25,12-15,0.8516565831745648,medium,6
06075047801,2025-10-25,15-18,0.6000626871498653,medium,6
06075047801,2025-10-25,18-21,1.681853734675974e-05,low,1
06075047801,2025-10-25,21-24,1.681853734675974e-05,low,1
06075031402,2025-10-25,00-03,0.9993676040672561,medium,7
06075031402,2025-10-25,03-06,0.10551062300536355,low,4
06075031402,2025-10-25,06-09,0.3475771645243065,medium,5
06075031402,2025-10-25,09-12,0.999547921587037,medium,7
06075031402,2025-10-25,12-15,0.08402069202992042,low,4
06075031402,2025-10-25,15-18,0.4086258533529589,medium,5
06075031402,2025-10-25,18-21,0.5238610899810598,medium,6
06075031402,2025-10-25,21-24,0.6123559221488603,medium,6
06075011001,2025-10-25,00-03,2.352310652712177e-05,low,3
06075011001,2025-10-25,03-06,0.9992116157101137,medium,7
06075011001,2025-10-25,06-09,2.352310652712177e-05,low,3
06075011001,2025-10-25,09-12,0.9995104794406181,medium,7
06075011001,2025-10-25,12-15,2.352310652712177e-05,low,3
06075011001,2025-10-25,15-18,0.999591485459014,medium,8
06075011001,2025-10-25,18-21,0.9992773538773926,medium,7
06075011001,2025-10-25,21-24,0.4210601378325869,medium,5
06075047701,2025-10-25,00-03,1.681853734675974e-05,low,1
06075047701,2025-10-25,03-06,0.23667625358747058,low,5
06075047701,2025-10-25,06-09,1.681853734675974e-05,low,1
06075047701,2025-10-25,09-12,1.681853734675974e-05,low,1
06075047701,2025-10-25,12-15,1.681853734675974e-05,low,1
06075047701,2025-10-25,15-18,0.6001638820652514,medium,6
06075047701,2025-10-25,18-21,0.9997463803088127,medium,8
06075047701,2025-10-25,21-24,0.5304125030051603,medium,6
06075061502,2025-10-25,00-03,0.9996655180571088,medium,8
06075061502,2025-10-25,03-06,1.681853734675974e-05,low,1
06075061502,2025-10-25,06-09,0.30039532820425685,medium,5
06075061502,2025-10-25,09-12,1.681853734675974e-05,low,1
06075061502,2025-10-25,12-15,0.1579354549699976,low,4
06075061502,2025-10-25,15-18,0.7130315794845191,medium,6
06075061502,2025-10-25,18-21,1.681853734675974e-05,low,1
06075061502,2025-10-25,21-24,0.9994518868426533,medium,7
06075045100,2025-10-25,00-03,0.2704278460332618,medium,5
06075045100,2025-10-25,03-06,1.681853734675974e-05,low,1
06075045100,2025-10-25,06-09,1.681853734675974e-05,low,1
06075045100,2025-10-25,09-12,1.681853734675974e-05,low,1
06075045100,2025-10-25,12-15,0.9999711783393738,critical,10
06075045100,2025-10-25,15-18,0.9996804061252227,medium,8
06075045100,2025-10-25,18-21,0.3722717641618637,medium,5
06075045100,2025-10-25,21-24,1.681853734675974e-05,low,1
06075023003,2025-10-25,00-03,1.681853734675974e-05,low,2
06075023003,2025-10-25,03-06,1.681853734675974e-05,low,2
06075023003,2025-10-25,06-09,0.9992836318653345,medium,7
06075023003,2025-10-25,09-12,1.681853734675974e-05,low,2
06075023003,2025-10-25,12-15,0.9995598199657331,medium,7
06075023003,2025-10-25,15-18,1.681853734675974e-05,low,2
06075023003,2025-10-25,18-21,1.681853734675974e-05,low,2
06075023003,2025-10-25,21-24,0.2894531177128832,medium,5
06075023300,2025-10-25,00-03,0.9999637447351568,high,9
06075023300,2025-10-25,03-06,1.681853734675974e-05,low,2
06075023300,2025-10-25,06-09,1.681853734675974e-05,low,2
06075023300,2025-10-25,09-12,0.6791601562073193,medium,6
06075023300,2025-10-25,12-15,0.9999564214304647,high,9
06075023300,2025-10-25,15-18,0.9999580845132443,high,9
06075023300,2025-10-25,18-21,0.9999365204155931,high,9
06075023300,2025-10-25,21-24,0.999959565024768,high,9
06075033001,2025-10-25,00-03,0.20492758438965997,low,4
06075033001,2025-10-25,03-06,1.681853734675974e-05,low,2
06075033001,2025-10-25,06-09,1.681853734675974e-05,low,2
06075033001,2025-10-25,09-12,1.681853734675974e-05,low,2
06075033001,2025-10-25,12-15,1.681853734675974e-05,low,2
06075033001,2025-10-25,15-18,0.3417363476263653,medium,5
06075033001,2025-10-25,18-21,1.681853734675974e-05,low,2
06075033001,2025-10-25,21-24,1.681853734675974e-05,low,2
06075040200,2025-10-25,00-03,0.4003596908139323,medium,5
06075040200,2025-10-25,03-06,0.07512014014442377,low,4
06075040200,2025-10-25,06-09,0.22852592552842085,low,4
06075040200,2025-10-25,09-12,0.9996320915951963,medium,8
06075040200,2025-10-25,12-15,0.9996212077151145,medium,8
06075040200,2025-10-25,15-18,0.5817269812424299,medium,6
06075040200,2025-10-25,18-21,0.7492623552386274,medium,6
06075040200,2025-10-25,21-24,0.4692561598463236,medium,5
06075021500,2025-10-25,00-03,1.681853734675974e-05,low,2
06075021500,2025-10-25,03-06,1.681853734675974e-05,low,2
06075021500,2025-10-25,06-09,0.16982497478736525,low,4
06075021500,2025-10-25,09-12,0.9996020345102616,medium,8
06075021500,2025-10-25,12-15,1.681853734675974e-05,low,2
06075021500,2025-10-25,15-18,0.9996025607477299,medium,8
06075021500,2025-10-25,18-21,0.9996497906230211,medium,8
06075021500,2025-10-25,21-24,1.681853734675974e-05,low,2
06075012802,2025-10-25,00-03,0.999942001025917,high,9
06075012802,2025-10-25,03-06,0.9998172445944542,medium,8
06075012802,2025-10-25,06-09,2.352310652712177e-05,low,3
06075012802,2025-10-25,09-12,0.5491901562154234,medium,6
06075012802,2025-10-25,12-15,0.9999711783393738,critical,10
06075012802,2025-10-25,15-18,0.6345703616739887,medium,6
06075012802,2025-10-25,18-21,0.9999711783393738,critical,10
06075012802,2025-10-25,21-24,0.6398451122800558,medium,6
06075032902,2025-10-25,00-03,0.06369857540047646,low,4
06075032902,2025-10-25,03-06,1.681853734675974e-05,low,2
06075032902,2025-10-25,06-09,0.20171454827607982,low,4
06075032902,2025-10-25,09-12,1.681853734675974e-05,low,2
06075032902,2025-10-25,12-15,1.681853734675974e-05,low,2
06075032902,2025-10-25,15-18,1.681853734675974e-05,low,2
06075032902,2025-10-25,18-21,1.681853734675974e-05,low,2
06075032902,2025-10-25,21-24,0.3784636939470029,medium,5
06075047600,2025-10-25,00-03,1.681853734675974e-05,low,2
06075047600,2025-10-25,03-06,0.2331861751342016,low,5
06075047600,2025-10-25,06-09,0.11605666574049996,low,4
06075047600,2025-10-25,09-12,0.5946195982440915,medium,6
06075047600,2025-10-25,12-15,0.8584774440575756,medium,6
06075047600,2025-10-25,15-18,0.9999711663455966,critical,10
06075047600,2025-10-25,18-21,1.681853734675974e-05,low,2
06075047600,2025-10-25,21-24,1.681853734675974e-05,low,2
06075020900,2025-10-25,00-03,0.999971883139551,critical,10
06075020900,2025-10-25,03-06,0.9999063543641358,high,9
06075020900,2025-10-25,06-09,0.9999729449213013,critical,10
06075020900,2025-10-25,09-12,0.9999704766016388,critical,10
06075020900,2025-10-25,12-15,0.9999650529059579,high,9
06075020900,2025-10-25,15-18,0.999972215039,critical,10
06075020900,2025-10-25,18-21,0.9999650529059579,high,9
06075020900,2025-10-25,21-24,0.9999701408797952,critical,10
06075025900,2025-10-25,00-03,0.9989224495810575,medium,7
06075025900,2025-10-25,03-06,1.681853734675974e-05,low,2
06075025900,2025-10-25,06-09,1.681853734675974e-05,low,2
06075025900,2025-10-25,09-12,0.9999173442428169,high,9
06075025900,2025-10-25,12-15,1.681853734675974e-05,low,2
06075025900,2025-10-25,15-18,0.9999594624476983,high,9
06075025900,2025-10-25,18-21,1.681853734675974e-05,low,2
06075025900,2025-10-25,21-24,1.681853734675974e-05,low,2
06075032801,2025-10-25,00-03,1.681853734675974e-05,low,2
06075032801,2025-10-25,03-06,1.681853734675974e-05,low,2
06075032801,2025-10-25,06-09,0.998645964051743,medium,7
06075032801,2025-10-25,09-12,0.9991794415111905,medium,7
06075032801,2025-10-25,12-15,0.0883157299646708,low,4
06075032801,2025-10-25,15-18,0.29945015855789514,medium,5
06075032801,2025-10-25,18-21,0.3998513169536115,medium,5
06075032801,2025-10-25,21-24,0.19683817157694405,low,4
06075030700,2025-10-25,00-03,0.9993094872904619,medium,7
06075030700,2025-10-25,03-06,1.681853734675974e-05,low,2
06075030700,2025-10-25,06-09,0.9995140404380697,medium,7
06075030700,2025-10-25,09-12,1.681853734675974e-05,low,2
06075030700,2025-10-25,12-15,0.9996497906230211,medium,8
06075030700,2025-10-25,15-18,1.681853734675974e-05,low,2
06075030700,2025-10-25,18-21,0.9997615152726204,medium,8
06075030700,2025-10-25,21-24,0.32280947071329175,medium,5
06075032602,2025-10-25,00-03,1.681853734675974e-05,low,2
06075032602,2025-10-25,03-06,1.681853734675974e-05,low,2
06075032602,2025-10-25,06-09,1.681853734675974e-05,low,2
06075032602,2025-10-25,09-12,1.681853734675974e-05,low,2
06075032602,2025-10-25,12-15,0.590016356905678,medium,6
06075032602,2025-10-25,15-18,1.681853734675974e-05,low,2
06075032602,2025-10-25,18-21,1.681853734675974e-05,low,2
06075032602,2025-10-25,21-24,1.681853734675974e-05,low,2
06075015401,2025-10-25,00-03,0.9996093794097504,medium,8
06075015401,2025-10-25,03-06,0.14201813929008225,low,4
06075015401,2025-10-25,06-09,1.681853734675974e-05,low,2
06075015401,2025-10-25,09-12,0.9990027515256891,medium,7
06075015401,2025-10-25,12-15,0.9995558248558885,medium,7
06075015401,2025-10-25,15-18,0.5038257185959659,medium,6
06075015401,2025-10-25,18-21,0.3339964595531345,medium,5
06075015401,2025-10-25,21-24,1.681853734675974e-05,low,2
06075021800,2025-10-25,00-03,1.681853734675974e-05,low,2
06075021800,2025-10-25,03-06,1.681853734675974e-05,low,2
06075021800,2025-10-25,06-09,1.681853734675974e-05,low,2
06075021800,2025-10-25,09-12,0.36675273622032256,medium,5
06075021800,2025-10-25,12-15,0.9997329288224397,medium,8
06075021800,2025-10-25,15-18,0.9997621025813472,medium,8
06075021800,2025-10-25,18-21,1.681853734675974e-05,low,2
06075021800,2025-10-25,21-24,0.5625122029375439,medium,6
06075015600,2025-10-25,00-03,0.9995562023600297,medium,7
06075015600,2025-10-25,03-06,1.681853734675974e-05,low,2
06075015600,2025-10-25,06-09,0.20962175047492568,low,4
06075015600,2025-10-25,09-12,0.9998100182647444,medium,8
06075015600,2025-10-25,12-15,0.17272776994563635,low,4
06075015600,2025-10-25,15-18,0.9992684560300799,medium,7
06075015600,2025-10-25,18-21,0.9994000557718051,medium,7
06075015600,2025-10-25,21-24,0.9994247191167447,medium,7
06075026004,2025-10-25,00-03,1.681853734675974e-05,low,2
06075026004,2025-10-25,03-06,1.681853734675974e-05,low,2
06075026004,2025-10-25,06-09,1.681853734675974e-05,low,2
06075026004,2025-10-25,09-12,0.4086943738233256,medium,5
06075026004,2025-10-25,12-15,1.681853734675974e-05,low,2
06075026004,2025-10-25,15-18,0.9997615152726204,medium,8
06075026004,2025-10-25,18-21,1.681853734675974e-05,low,2
06075026004,2025-10-25,21-24,0.9998256828414862,medium,8
06075060701,2025-10-25,00-03,0.9999701408797952,critical,10
06075060701,2025-10-25,03-06,0.9999586394759663,high,9
06075060701,2025-10-25,06-09,0.9999729449213013,critical,10
06075060701,2025-10-25,09-12,0.9999704766016388,critical,10
06075060701,2025-10-25,12-15,0.9999693253099395,high,9
06075060701,2025-10-25,15-18,0.9999684911906462,high,9
06075060701,2025-10-25,18-21,0.9999693253099395,high,9
06075060701,2025-10-25,21-24,0.9999704766016388,critical,10
06075025800,2025-10-25,00-03,1.681853734675974e-05,low,2
06075025800,2025-10-25,03-06,0.9837979102505375,medium,6
06075025800,2025-10-25,06-09,1.681853734675974e-05,low,2
06075025800,2025-10-25,09-12,0.9987609819095667,medium,7
06075025800,2025-10-25,12-15,1.681853734675974e-05,low,2
06075025800,2025-10-25,15-18,0.9996028043977138,medium,8
06075025800,2025-10-25,18-21,1.681853734675974e-05,low,2
06075025800,2025-10-25,21-24,0.3932017016755523,medium,5
06075010600,2025-10-25,00-03,0.9999757756165029,critical,10
06075010600,2025-10-25,03-06,0.24964273956042599,medium,5
06075010600,2025-10-25,06-09,0.3422085465808374,medium,5
06075010600,2025-10-25,09-12,2.352310652712177e-05,low,3
06075010600,2025-10-25,12-15,0.9999698431878294,critical,10
06075010600,2025-10-25,15-18,0.9999726865507111,critical,10
06075010600,2025-10-25,18-21,0.5320950061559074,medium,6
06075010600,2025-10-25,21-24,0.6106374446849797,medium,6
06075017903,2025-10-25,00-03,2.352310652712177e-05,low,3
06075017903,2025-10-25,03-06,0.16299681839515162,low,4
06075017903,2025-10-25,06-09,0.054758038441821,low,4
06075017903,2025-10-25,09-12,0.9999736513121679,critical,10
06075017903,2025-10-25,12-15,0.8529008526494014,medium,6
06075017903,2025-10-25,15-18,0.13444439385816892,low,4
06075017903,2025-10-25,18-21,2.352310652712177e-05,low,3
06075017903,2025-10-25,21-24,0.15985543239710728,low,4
06075047702,2025-10-25,00-03,1.681853734675974e-05,low,2
06075047702,2025-10-25,03-06,1.681853734675974e-05,low,2
06075047702,2025-10-25,06-09,1.681853734675974e-05,low,2
06075047702,2025-10-25,09-12,1.681853734675974e-05,low,2
06075047702,2025-10-25,12-15,1.681853734675974e-05,low,2
06075047702,2025-10-25,15-18,1.681853734675974e-05,low,2
06075047702,2025-10-25,18-21,0.33938558974935606,medium,5
06075047702,2025-10-25,21-24,1.681853734675974e-05,low,2
06075030201,2025-10-25,00-03,0.9997282648668055,medium,8
06075030201,2025-10-25,03-06,1.681853734675974e-05,low,2
06075030201,2025-10-25,06-09,1.681853734675974e-05,low,2
06075030201,2025-10-25,09-12,1.681853734675974e-05,low,2
06075030201,2025-10-25,12-15,0.2527566760208466,medium,5
06075030201,2025-10-25,15-18,0.9996949972580186,medium,8
06075030201,2025-10-25,18-21,1.681853734675974e-05,low,2
06075030201,2025-10-25,21-24,0.9997282648668055,medium,8
06075025403,2025-10-25,00-03,1.681853734675974e-05,low,2
06075025403,2025-10-25,03-06,1.681853734675974e-05,low,2
06075025403,2025-10-25,06-09,1.681853734675974e-05,low,2
06075025403,2025-10-25,09-12,0.45532288093903894,medium,5
06075025403,2025-10-25,12-15,0.9994031298227438,medium,7
06075025403,2025-10-25,15-18,1.681853734675974e-05,low,2
06075025403,2025-10-25,18-21,1.681853734675974e-05,low,2
06075025403,2025-10-25,21-24,1.681853734675974e-05,low,2
06075035201,2025-10-25,00-03,1.681853734675974e-05,low,2
06075035201,2025-10-25,03-06,1.681853734675974e-05,low,2
06075035201,2025-10-25,06-09,0.19653989322819812,low,4
06075035201,2025-10-25,09-12,1.681853734675974e-05,low,2
06075035201,2025-10-25,12-15,0.6321372674899672,medium,6
06075035201,2025-10-25,15-18,1.681853734675974e-05,low,2
06075035201,2025-10-25,18-21,0.9996248995686968,medium,8
06075035201,2025-10-25,21-24,0.9996076539050499,medium,8
06075033100,2025-10-25,00-03,0.4201686773796741,medium,5
06075033100,2025-10-25,03-06,1.681853734675974e-05,low,2
06075033100,2025-10-25,06-09,0.7347100813003471,medium,6
06075033100,2025-10-25,09-12,1.681853734675974e-05,low,2
06075033100,2025-10-25,12-15,0.6779528564998706,medium,6
06075033100,2025-10-25,15-18,0.9977189338938511,medium,7
06075033100,2025-10-25,18-21,1.681853734675974e-05,low,2
06075033100,2025-10-25,21-24,1.681853734675974e-05,low,2
06075015100,2025-10-25,00-03,0.31998745146942875,medium,5
06075015100,2025-10-25,03-06,0.999356844879323,medium,7
06075015100,2025-10-25,06-09,0.9995595429681629,medium,7
06075015100,2025-10-25,09-12,0.3239911771187634,medium,5
06075015100,2025-10-25,12-15,0.999577389152978,medium,8
06075015100,2025-10-25,15-18,2.352310652712177e-05,low,3
06075015100,2025-10-25,18-21,0.6054506063313256,medium,6
06075015100,2025-10-25,21-24,0.9996025311155041,medium,8
06075040100,2025-10-25,00-03,0.08139231275306237,low,4
06075040100,2025-10-25,03-06,0.10546822220461455,low,4
06075040100,2025-10-25,06-09,2.352310652712177e-05,low,3
06075040100,2025-10-25,09-12,2.352310652712177e-05,low,3
06075040100,2025-10-25,12-15,0.2416685814338872,medium,5
06075040100,2025-10-25,15-18,0.5736150118693025,medium,6
06075040100,2025-10-25,18-21,0.3107080763907867,medium,5
06075040100,2025-10-25,21-24,2.352310652712177e-05,low,3
06075017102,2025-10-25,00-03,1.681853734675974e-05,low,2
06075017102,2025-10-25,03-06,1.681853734675974e-05,low,2
06075017102,2025-10-25,06-09,0.9989837063589241,medium,7
06075017102,2025-10-25,09-12,1.681853734675974e-05,low,2
06075017102,2025-10-25,12-15,0.2800358919734328,medium,5
06075017102,2025-10-25,15-18,0.46655999226143896,medium,5
06075017102,2025-10-25,18-21,1.681853734675974e-05,low,2
06075017102,2025-10-25,21-24,0.9996383404821515,medium,8
06075012902,2025-10-25,00-03,0.9994625275901511,medium,7
06075012902,2025-10-25,03-06,2.4653942005367983e-05,low,4
06075012902,2025-10-25,06-09,0.7124739078084417,medium,6
06075012902,2025-10-25,09-12,0.9996545675178955,medium,8
06075012902,2025-10-25,12-15,0.9999681779748766,high,9
06075012902,2025-10-25,15-18,0.8224792359211219,medium,6
06075012902,2025-10-25,18-21,0.9996654463014987,medium,8
06075012902,2025-10-25,21-24,0.9999726865507111,critical,10
06075015900,2025-10-25,00-03,0.9999701408797952,critical,10
06075015900,2025-10-25,03-06,0.5783114628070294,medium,6
06075015900,2025-10-25,06-09,0.9997523461028949,medium,8
06075015900,2025-10-25,09-12,0.9999704766016388,critical,10
06075015900,2025-10-25,12-15,0.9999693253099395,high,9
06075015900,2025-10-25,15-18,0.9999684911906462,high,9
06075015900,2025-10-25,18-21,0.9999693253099395,high,9
06075015900,2025-10-25,21-24,0.3912420125470109,medium,5
06075032802,2025-10-25,00-03,1.681853734675974e-05,low,2
06075032802,2025-10-25,03-06,1.681853734675974e-05,low,2
06075032802,2025-10-25,06-09,0.9948291334878053,medium,7
06075032802,2025-10-25,09-12,1.681853734675974e-05,low,2
06075032802,2025-10-25,12-15,1.681853734675974e-05,low,2
06075032802,2025-10-25,15-18,1.681853734675974e-05,low,2
06075032802,2025-10-25,18-21,0.9995416065011772,medium,7
06075032802,2025-10-25,21-24,1.681853734675974e-05,low,2
06075061000,2025-10-25,00-03,0.9999739114133418,critical,10
06075061000,2025-10-25,03-06,0.9994837864809041,medium,7
06075061000,2025-10-25,06-09,2.352310652712177e-05,low,3
06075061000,2025-10-25,09-12,0.9999694420694101,high,9
06075061000,2025-10-25,12-15,0.9999662609635236,high,9
06075061000,2025-10-25,15-18,0.9999701408797952,critical,10
06075061000,2025-10-25,18-21,0.999966640307858,high,9
06075061000,2025-10-25,21-24,0.9999694293531278,high,9
06075030202,2025-10-25,00-03,0.4021801791536465,medium,5
06075030202,2025-10-25,03-06,0.32674746176883274,medium,5
06075030202,2025-10-25,06-09,1.681853734675974e-05,low,2
06075030202,2025-10-25,09-12,0.5202183056352876,medium,6
06075030202,2025-10-25,12-15,0.9997653273545799,medium,8
06075030202,2025-10-25,15-18,0.9998342615725783,medium,8
06075030202,2025-10-25,18-21,0.999896418039227,high,9
06075030202,2025-10-25,21-24,1.681853734675974e-05,low,2
06075061504,2025-10-25,00-03,1.681853734675974e-05,low,2
06075061504,2025-10-25,03-06,1.681853734675974e-05,low,2
06075061504,2025-10-25,06-09,1.681853734675974e-05,low,2
06075061504,2025-10-25,09-12,0.5632853347727192,medium,6
06075061504,2025-10-25,12-15,1.681853734675974e-05,low,2
06075061504,2025-10-25,15-18,1.681853734675974e-05,low,2
06075061504,2025-10-25,18-21,1.681853734675974e-05,low,2
06075061504,2025-10-25,21-24,0.25518124936044473,medium,5
06075021000,2025-10-25,00-03,1.681853734675974e-05,low,2
06075021000,2025-10-25,03-06,0.245242915205542,medium,5
06075021000,2025-10-25,06-09,1.681853734675974e-05,low,2
06075021000,2025-10-25,09-12,0.6420587436704176,medium,6
06075021000,2025-10-25,12-15,0.9999716028172199,critical,10
06075021000,2025-10-25,15-18,0.999969600167616,critical,10
06075021000,2025-10-25,18-21,0.9993489813494981,medium,7
06075021000,2025-10-25,21-24,1.681853734675974e-05,low,2
06075035101,2025-10-25,00-03,1.681853734675974e-05,low,2
06075035101,2025-10-25,03-06,1.681853734675974e-05,low,2
06075035101,2025-10-25,06-09,0.41469332633611844,medium,5
06075035101,2025-10-25,09-12,1.681853734675974e-05,low,2
06075035101,2025-10-25,12-15,1.681853734675974e-05,low,2
06075035101,2025-10-25,15-18,1.681853734675974e-05,low,2
06075035101,2025-10-25,18-21,1.681853734675974e-05,low,2
06075035101,2025-10-25,21-24,1.681853734675974e-05,low,2
06075012001,2025-10-25,00-03,0.9999748172337096,critical,10
06075012001,2025-10-25,03-06,0.3738260665790442,medium,5
06075012001,2025-10-25,06-09,0.9995325698791665,medium,7
06075012001,2025-10-25,09-12,0.5936673361260556,medium,6
06075012001,2025-10-25,12-15,0.9996512418592461,medium,8
06075012001,2025-10-25,15-18,0.999151880705271,medium,7
06075012001,2025-10-25,18-21,0.9999407491155976,high,9
06075012001,2025-10-25,21-24,0.25036686840914757,medium,5
06075042700,2025-10-25,00-03,1.681853734675974e-05,low,2
06075042700,2025-10-25,03-06,0.06470969709821296,low,4
06075042700,2025-10-25,06-09,0.4163420286355908,medium,5
06075042700,2025-10-25,09-12,1.681853734675974e-05,low,2
06075042700,2025-10-25,12-15,1.681853734675974e-05,low,2
06075042700,2025-10-25,15-18,1.681853734675974e-05,low,2
06075042700,2025-10-25,18-21,0.7250705375048491,medium,6
06075042700,2025-10-25,21-24,1.681853734675974e-05,low,2
06075010702,2025-10-25,00-03,0.9999658318604621,high,9
06075010702,2025-10-25,03-06,0.5339313103660125,medium,6
06075010702,2025-10-25,06-09,0.9999703140375164,critical,10
06075010702,2025-10-25,09-12,0.9999726865507111,critical,10
06075010702,2025-10-25,12-15,0.9999698431878294,critical,10
06075010702,2025-10-25,15-18,0.9999716028172199,critical,10
06075010702,2025-10-25,18-21,0.9999698431878294,critical,10
06075010702,2025-10-25,21-24,0.9999726751845402,critical,10
06075016200,2025-10-25,00-03,2.352310652712177e-05,low,3
06075016200,2025-10-25,03-06,0.9994767564439982,medium,7
06075016200,2025-10-25,06-09,0.999196731371864,medium,7
06075016200,2025-10-25,09-12,0.5084765495482403,medium,6
06075016200,2025-10-25,12-15,0.9999684911906462,high,9
06075016200,2025-10-25,15-18,0.9997015222940927,medium,8
06075016200,2025-10-25,18-21,0.9999650529059579,high,9
06075016200,2025-10-25,21-24,2.352310652712177e-05,low,3
06075030102,2025-10-25,00-03,0.3386027494317223,medium,5
06075030102,2025-10-25,03-06,0.9992613005482229,medium,7
06075030102,2025-10-25,06-09,1.681853734675974e-05,low,2
06075030102,2025-10-25,09-12,1.681853734675974e-05,low,2
06075030102,2025-10-25,12-15,1.681853734675974e-05,low,2
06075030102,2025-10-25,15-18,0.5110249031200165,medium,6
06075030102,2025-10-25,18-21,1.681853734675974e-05,low,2
06075030102,2025-10-25,21-24,1.681853734675974e-05,low,2
06075015300,2025-10-25,00-03,2.352310652712177e-05,low,3
06075015300,2025-10-25,03-06,0.38830331370479015,medium,5
06075015300,2025-10-25,06-09,2.352310652712177e-05,low,3
06075015300,2025-10-25,09-12,2.352310652712177e-05,low,3
06075015300,2025-10-25,12-15,0.9995234728440147,medium,7
06075015300,2025-10-25,15-18,2.352310652712177e-05,low,3
06075015300,2025-10-25,18-21,2.352310652712177e-05,low,3
06075015300,2025-10-25,21-24,0.6355602378177472,medium,6
06075060502,2025-10-25,00-03,1.681853734675974e-05,low,2
06075060502,2025-10-25,03-06,1.681853734675974e-05,low,2
06075060502,2025-10-25,06-09,0.9992777503937267,medium,7
06075060502,2025-10-25,09-12,0.9996982837771746,medium,8
06075060502,2025-10-25,12-15,0.9996676849970806,medium,8
06075060502,2025-10-25,15-18,0.6741860745421983,medium,6
06075060502,2025-10-25,18-21,0.9998451049800893,medium,8
06075060502,2025-10-25,21-24,0.9991257192195986,medium,7
06075025100,2025-10-25,00-03,0.9999729449213013,critical,10
06075025100,2025-10-25,03-06,0.9999412844749059,high,9
06075025100,2025-10-25,06-09,0.5371307136207218,medium,6
06075025100,2025-10-25,09-12,0.9999701408797952,critical,10
06075025100,2025-10-25,12-15,0.9999704766016388,critical,10
06075025100,2025-10-25,15-18,0.9999701408797952,critical,10
06075025100,2025-10-25,18-21,0.9999704766016388,critical,10
06075025100,2025-10-25,21-24,0.3045341899373886,medium,5
06075012404,2025-10-25,00-03,1.681853734675974e-05,low,2
06075012404,2025-10-25,03-06,1.681853734675974e-05,low,2
06075012404,2025-10-25,06-09,1.681853734675974e-05,low,2
06075012404,2025-10-25,09-12,0.9993172539293943,medium,7
06075012404,2025-10-25,12-15,0.4502085122125043,medium,5
06075012404,2025-10-25,15-18,0.9997655953060158,medium,8
06075012404,2025-10-25,18-21,0.09567417999543268,low,4
06075012404,2025-10-25,21-24,0.9996666522531987,medium,8
06075045201,2025-10-25,00-03,0.35396020117038896,medium,5
06075045201,2025-10-25,03-06,0.43208683739523496,medium,5
06075045201,2025-10-25,06-09,0.9997482363866058,medium,8
06075045201,2025-10-25,09-12,0.40207597694120834,medium,5
06075045201,2025-10-25,12-15,0.22672684034848956,low,4
06075045201,2025-10-25,15-18,0.9995510081698545,medium,7
06075045201,2025-10-25,18-21,1.681853734675974e-05,low,2
06075045201,2025-10-25,21-24,1.681853734675974e-05,low,2
06075012700,2025-10-25,00-03,0.7921946628488578,medium,6
06075012700,2025-10-25,03-06,0.9990269495144611,medium,7
06075012700,2025-10-25,06-09,0.9996824189532026,medium,8
06075012700,2025-10-25,09-12,0.9994010476203029,medium,7
06075012700,2025-10-25,12-15,0.9997051644477744,medium,8
06075012700,2025-10-25,15-18,0.9999726865507111,critical,10
06075012700,2025-10-25,18-21,0.9999698431878294,critical,10
06075012700,2025-10-25,21-24,2.352310652712177e-05,low,3
06075022704,2025-10-25,00-03,0.9999629240387952,high,9
06075022704,2025-10-25,03-06,0.2178277571926899,low,4
06075022704,2025-10-25,06-09,0.6847908847501964,medium,6
06075022704,2025-10-25,09-12,0.18770505594351,low,4
06075022704,2025-10-25,12-15,0.9997461966289295,medium,8
06075022704,2025-10-25,15-18,0.9994990490546293,medium,7
06075022704,2025-10-25,18-21,0.6007659726211119,medium,6
