GEOID,date,hour_range,risk_score,risk_level,risk_decile,expected_count,top1_category,top1_prob,top1_expected,top2_category,top2_prob,top2_expected,top3_category,top3_prob,top3_expected
06075032700,,09-12,1.7192586298315802e-05,low,1,0.0292436974789916,Larceny Theft,0.006228932008116583,0.006248412743345654,Assault,0.002810643060903395,0.0028146003348403846,Other Miscellaneous,0.002445706665486158,0.0024487022913111346
06075032700,,12-15,1.7192586298315802e-05,low,1,0.02666666666666667,Miscellaneous Investigation,0.013244838192804309,0.013333333333333334,Malicious Mischief,0.006644493744965563,0.006666666666666667,Offences Against The Family And Children,0.006644493744965563,0.006666666666666667
06075032700,,15-18,0.11694210892964213,low,4,0.12088348791154425,Miscellaneous Investigation,0.05865139333285829,0.06044174395577213,Offences Against The Family And Children,0.05865139333285829,0.06044174395577213,,0.0,0.0
06075032700,,18-21,1.7192586298315802e-05,low,1,0.006666666666666667,Suspicious Occ,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075032700,,21-24,1.7192586298315802e-05,low,1,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075015500,,00-03,0.6364317929780434,medium,6,0.1,Fraud,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075015500,,03-06,1.7192586298315802e-05,low,1,0.04666666666666667,Non-Criminal,0.019801326693244747,0.02,Larceny Theft,0.013244838192804309,0.013333333333333332,Assault,0.006644493744965563,0.006666666666666666
06075015500,,06-09,0.32958082996729626,medium,5,0.1,Non-Criminal,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075015500,,09-12,0.9996759911516628,medium,8,0.8999999999999999,Malicious Mischief,0.2591817793182821,0.29999999999999993,Larceny Theft,0.18126924692201807,0.19999999999999996,Miscellaneous Investigation,0.09516258196404037,0.09999999999999998
06075015500,,12-15,0.9994342278232448,medium,7,0.5,Larceny Theft,0.2591817793182821,0.3,Assault,0.09516258196404048,0.1,Motor Vehicle Theft,0.09516258196404048,0.1
06075015500,,15-18,0.9996759911516628,medium,8,0.2,Larceny Theft,0.09516258196404048,0.1,Malicious Mischief,0.09516258196404048,0.1,,0.0,0.0
06075015500,,18-21,0.9999613122888977,high,9,0.1903361344537815,Assault,0.02659033169874625,0.02695024912619915,Burglary,0.02289422758001536,0.023160370342827395,Larceny Theft,0.02042236458392699,0.020633784487246225
06075015500,,21-24,0.9999206494424115,high,9,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075013401,,00-03,1.7192586298315802e-05,low,1,0.006666666666666667,Larceny Theft,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075013401,,03-06,0.006569416539142119,low,4,0.028179271708683475,Larceny Theft,0.0048351077842702095,0.004846834733893557,Drug Offense,0.0030668282613324216,0.003071540616246499,Assault,0.0022799180381478656,0.0022825210084033614
06075013401,,06-09,1.8863908735044244e-05,low,3,0.027422969187675075,Larceny Theft,0.005570069915971088,0.005585640602197892,Assault,0.002858897213202871,0.0028629916654481654,Drug Offense,0.0027189458895948704,0.002722648936749726
06075013401,,09-12,0.5065433019026391,medium,6,0.1,Suspicious Occ,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075013401,,12-15,1.7192586298315802e-05,low,1,0.013333333333333334,Burglary,0.006644493744965563,0.006666666666666667,Larceny Theft,0.006644493744965563,0.006666666666666667,,0.0,0.0
06075013401,,15-18,4.58017408800946e-05,low,4,0.019915966386554622,Larceny Theft,0.0035941522081326394,0.003600626691354508,Assault,0.0021636579044386206,0.002166001994017946,Other Miscellaneous,0.0018829280962450179,0.0018847030337558752
06075013401,,18-21,0.5811398256255178,medium,6,0.1903361344537815,Assault,0.02659033169874625,0.02695024912619915,Burglary,0.02289422758001536,0.023160370342827395,Larceny Theft,0.02042236458392699,0.020633784487246225
06075013401,,21-24,1.7192586298315802e-05,low,1,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075022901,,00-03,0.9999648051013321,critical,10,0.28445378151260503,Larceny Theft,0.03767734167431891,0.038405480886716706,Other Miscellaneous,0.03074818573684235,0.031230830611176222,Warrant,0.029110558479242377,0.029542677605166698
06075022901,,03-06,0.9999011232820323,high,9,0.6000000000000001,Robbery,0.2591817793182821,0.30000000000000004,Other Miscellaneous,0.18126924692201818,0.2,Non-Criminal,0.09516258196404048,0.1
06075022901,,06-09,0.9998911959560108,high,9,0.1,Larceny Theft,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075022901,,09-12,1.7192586298315802e-05,low,1,0.04000000000000001,Larceny Theft,0.006644493744965563,0.006666666666666668,Malicious Mischief,0.006644493744965563,0.006666666666666668,Offences Against The Family And Children,0.006644493744965563,0.006666666666666668
06075022901,,12-15,0.9999610774830777,high,9,0.4,Other Miscellaneous,0.18126924692201818,0.2,Assault,0.09516258196404048,0.1,Robbery,0.09516258196404048,0.1
06075022901,,15-18,0.7321617073504777,medium,6,0.1,Assault,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075022901,,18-21,0.33291876267594633,medium,5,0.2,Assault,0.09516258196404048,0.1,Robbery,0.09516258196404048,0.1,,0.0,0.0
06075022901,,21-24,1.7192586298315802e-05,low,1,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075060400,,00-03,0.9997045764982244,medium,8,0.1,Burglary,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075060400,,03-06,2.562991823954915e-05,low,3,0.028179271708683475,Larceny Theft,0.0048351077842702095,0.004846834733893557,Drug Offense,0.0030668282613324216,0.003071540616246499,Assault,0.0022799180381478656,0.0022825210084033614
06075060400,,06-09,1.7192586298315802e-05,low,1,0.020000000000000004,Larceny Theft,0.006644493744965563,0.006666666666666668,Lost Property,0.006644493744965563,0.006666666666666668,Traffic Collision,0.006644493744965563,0.006666666666666668
06075060400,,09-12,0.9992440162602141,medium,7,0.30000000000000004,Fraud,0.09516258196404048,0.1,Malicious Mischief,0.09516258196404048,0.1,Non-Criminal,0.09516258196404048,0.1
06075060400,,12-15,1.7192586298315802e-05,low,1,0.020000000000000004,Arson,0.006644493744965563,0.006666666666666668,Fraud,0.006644493744965563,0.006666666666666668,Larceny Theft,0.006644493744965563,0.006666666666666668
06075060400,,15-18,0.9998749912949528,high,9,0.2,Assault,0.09516258196404048,0.1,Courtesy Report,0.09516258196404048,0.1,,0.0,0.0
06075060400,,18-21,0.999296325998651,medium,7,0.1903361344537815,Assault,0.02659033169874625,0.02695024912619915,Burglary,0.02289422758001536,0.023160370342827395,Larceny Theft,0.02042236458392699,0.020633784487246225
06075060400,,21-24,0.2380870475169666,low,5,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075018000,,00-03,0.9999613086920996,high,9,1.348521375743065,Other Miscellaneous,0.2861842077210226,0.33713034393576624,Warrant,0.2861842077210226,0.33713034393576624,Non-Criminal,0.22341389811678736,0.2528477579518247
06075018000,,03-06,0.9999631640291144,critical,10,1.6698087337008365,Drug Offense,0.2688152663655987,0.31308913756890683,Warrant,0.22964791441814714,0.2609076146407557,Larceny Theft,0.14490659362008795,0.15654456878445341
06075018000,,06-09,0.9996759911516628,medium,8,1.4304097540615053,Larceny Theft,0.5258828051125564,0.746300741249481,Miscellaneous Investigation,0.11695883225297465,0.12438345687491349,Warrant,0.11695883225297465,0.12438345687491349
06075018000,,09-12,0.9999634521577548,critical,10,1.0,Assault,0.18126924692201818,0.2,Non-Criminal,0.18126924692201818,0.2,Recovered Vehicle,0.18126924692201818,0.2
06075018000,,12-15,0.9999634521577548,critical,10,0.8999999999999999,Larceny Theft,0.2591817793182821,0.29999999999999993,Liquor Laws,0.09516258196404037,0.09999999999999998,Lost Property,0.09516258196404037,0.09999999999999998
06075018000,,15-18,0.9999634521577548,critical,10,1.348521375743065,Larceny Theft,0.2471575004456673,0.28389923699853997,Other Miscellaneous,0.19178278629717116,0.212924427748905,Assault,0.13233503035196081,0.14194961849926999
06075018000,,18-21,0.9999634521577548,critical,10,0.1,Larceny Theft,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075018000,,21-24,0.9996193724780531,medium,8,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075010701,,00-03,0.4499266946918266,medium,6,0.30000000000000004,Non-Criminal,0.18126924692201818,0.2,Lost Property,0.09516258196404048,0.1,,0.0,0.0
06075010701,,03-06,3.490777267151655e-05,low,3,0.013333333333333334,Missing Person,0.013244838192804309,0.013333333333333334,,0.0,0.0,,0.0,0.0
06075010701,,06-09,3.490777267151655e-05,low,3,0.006666666666666667,Disorderly Conduct,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075010701,,09-12,0.9998827102388682,high,9,0.30000000000000004,Disorderly Conduct,0.09516258196404048,0.1,Lost Property,0.09516258196404048,0.1,Non-Criminal,0.09516258196404048,0.1
06075010701,,12-15,3.490777267151655e-05,low,3,0.02666666666666667,Disorderly Conduct,0.006644493744965563,0.006666666666666667,Drug Offense,0.006644493744965563,0.006666666666666667,Non-Criminal,0.006644493744965563,0.006666666666666667
06075010701,,15-18,3.490777267151655e-05,low,3,0.006666666666666667,Suspicious Occ,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075010701,,18-21,0.4257708032426643,medium,5,0.1,Motor Vehicle Theft,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075010701,,21-24,0.6326855923292575,medium,6,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075020402,,00-03,0.999573974282495,medium,8,0.2,Lost Property,0.09516258196404048,0.1,Miscellaneous Investigation,0.09516258196404048,0.1,,0.0,0.0
06075020402,,03-06,0.8805817670226961,medium,7,0.30000000000000004,Fire Report,0.09516258196404048,0.1,Fraud,0.09516258196404048,0.1,Vehicle Misplaced,0.09516258196404048,0.1
06075020402,,06-09,1.7192586298315802e-05,low,1,0.006666666666666667,Motor Vehicle Theft,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075020402,,09-12,0.5104284840459639,medium,6,0.1,Malicious Mischief,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075020402,,12-15,0.589112903483038,medium,6,0.2,Larceny Theft,0.18126924692201818,0.2,,0.0,0.0,,0.0,0.0
06075020402,,15-18,1.7192586298315802e-05,low,1,0.006666666666666667,Malicious Mischief,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075020402,,18-21,0.2880417661468568,medium,5,0.1,Malicious Mischief,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075020402,,21-24,1.7192586298315802e-05,low,1,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075012405,,00-03,0.9999613086920996,high,9,1.3284917075674259,Warrant,0.403475916786608,0.516635664053999,Drug Offense,0.1986161911733605,0.22141528459457097,Larceny Theft,0.1986161911733605,0.22141528459457097
06075012405,,03-06,0.32624649478061973,medium,5,0.41457676796665877,Warrant,0.12906876609669837,0.13819225598888624,Assault,0.07957094506513263,0.08291535359333176,Non-Criminal,0.05377689976884581,0.0552769023955545
06075012405,,06-09,0.9999648606522151,critical,10,0.8999999999999999,Drug Offense,0.18126924692201807,0.19999999999999996,Assault,0.09516258196404037,0.09999999999999998,Larceny Theft,0.09516258196404037,0.09999999999999998
06075012405,,09-12,0.9999634521577548,critical,10,1.5584572939521675,Larceny Theft,0.19342599646776537,0.2149596267520231,Warrant,0.19342599646776537,0.2149596267520231,Motor Vehicle Theft,0.14889495429384103,0.16121972006401733
06075012405,,12-15,0.9999634521577548,critical,10,0.8,Assault,0.2591817793182821,0.30000000000000004,Larceny Theft,0.09516258196404048,0.1,Motor Vehicle Theft,0.09516258196404048,0.1
06075012405,,15-18,0.9999634521577548,critical,10,0.8,Drug Offense,0.2591817793182821,0.30000000000000004,Assault,0.09516258196404048,0.1,Fraud,0.09516258196404048,0.1
06075012405,,18-21,0.9999634521577548,critical,10,0.6000000000000001,Assault,0.18126924692201818,0.2,Warrant,0.18126924692201818,0.2,Recovered Vehicle,0.09516258196404048,0.1
06075012405,,21-24,0.6799756442335015,medium,6,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075023001,,00-03,0.17646817401093073,low,4,0.20104176390885714,Motor Vehicle Theft,0.04901828236224903,0.050260440977214285,Non-Criminal,0.04901828236224903,0.050260440977214285,Assault,0.02481708503596569,0.025130220488607143
06075023001,,03-06,1.7192586298315802e-05,low,1,0.03333333333333333,Assault,0.006644493744965563,0.006666666666666667,Burglary,0.006644493744965563,0.006666666666666667,Lost Property,0.006644493744965563,0.006666666666666667
06075023001,,06-09,0.9999348452215548,high,9,0.6000000000000001,Assault,0.18126924692201818,0.2,Recovered Vehicle,0.18126924692201818,0.2,Larceny Theft,0.09516258196404048,0.1
06075023001,,09-12,0.9999580377543168,high,9,1.0,Other Miscellaneous,0.3296799539643607,0.4,Traffic Violation Arrest,0.2591817793182821,0.3,Larceny Theft,0.09516258196404048,0.1
06075023001,,12-15,0.41885682098174354,medium,5,0.5241641065970761,Larceny Theft,0.10624257738540921,0.11232087998508773,Malicious Mischief,0.07214572210517911,0.07488058665672516,Recovered Vehicle,0.07214572210517911,0.07488058665672516
06075023001,,15-18,0.999962947880312,high,9,0.2987394957983193,Larceny Theft,0.05257679966899287,0.054009400370317616,Assault,0.03196789884989548,0.03249002991026919,Other Miscellaneous,0.0278746729180952,0.02827054550633813
06075023001,,18-21,0.9996695328693077,medium,8,0.1,Motor Vehicle Theft,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075023001,,21-24,0.9999648639188297,critical,10,0.0,all,0.0,0.0,,0.0,0.0,,0.0,0.0
06075011002,,00-03,0.19297598033921182,low,4,0.1,Other Miscellaneous,0.09516258196404048,0.1,,0.0,0.0,,0.0,0.0
06075011002,,03-06,4.742803962381303e-05,low,4,0.006666666666666667,Suspicious Occ,0.006644493744965563,0.006666666666666667,,0.0,0.0,,0.0,0.0
06075011002,,06-09,3.490777267151655e-05,low,3,0.027422969187675075,Larceny Theft,0.005570069915971088,0.005585640602197892,Assault,0.002858897213202871,0.0028629916654481654,Drug Offense,0.0027189458895948704,0.002722648936749726
06075011002,,09-12,0.9998390050732282,medium,8,0.8999999999999999,Burglary,0.2591817793182821,0.29999999999999993,Larceny Theft,0.2591817793182821,0.29999999999999993,Other Miscellaneous,0.2591817793182821,0.29999999999999993
06075011002,,12-15,0.484183155243851,medium,6,0.5428659561573249,Larceny Theft,0.3214257663757346,0.38776139725523207,Other Miscellaneous,0.07462135515554291,0.07755227945104641,Robbery,0.07462135515554291,0.07755227945104641
06075011002,,15-18,0.945818468728184,medium,7,0.30000000000000004,Larceny Theft,0.18126924692201818,0.2,Assault,0.09516258196404048,0.1,,0.0,0.0
